,date,URL,content,numF,emotion
16,2020-06-18,https://weibo.cn/comment/hot/J7dy5tvFO?rl=2,河北真的搭上了这个一个邻居，怕是永远没有出头之日了。,469,worry
17,2020-06-18,https://weibo.cn/comment/hot/J7dBprbsO?rl=2,很奇怪的感觉,7841,neutral
18,2020-06-18,https://weibo.cn/comment/hot/J7dBprbsO?rl=2,我还以为是吴尊说，还在想他咋突然说这个……,5740,unsatisfied
19,2020-06-18,https://weibo.cn/comment/hot/J7dBprbsO?rl=2,希望如此，但不盲目乐观,3689,hopeful
20,2020-06-18,https://weibo.cn/comment/hot/J7dBprbsO?rl=2,武汉都能控制住，北京也能的，加油,2346,hopeful
21,2020-06-18,https://weibo.cn/comment/hot/J7dBprbsO?rl=2,武汉那会是不了解这个病毒，让他扩散了很久才采取措施，现在人们都很重视这个病毒，而且北京这次的源头就是新发地市场，所有病患都与新发地有关系，比较好控制,1678,unsatisfied
22,2020-06-18,https://weibo.cn/comment/hot/J7dBprbsO?rl=2,没看发布会就别张口就来发布会原话大概是说“现在每天发布的病例是以前就感染然后通过排查隔离发病的，而不是新传染的，所谓的控制住并不代表明天开始就会是零增长，后续几天还会有新增，病例会慢慢越来越少”，毕竟有很多人在隔离，从隔离人群中也会发现病例但并不是新感染的，新病例只是零星，懂？,486,suspicious
23,2020-06-18,https://weibo.cn/comment/hot/J7dBprbsO?rl=2,昨天我就说了，北京无恙,471,hopeful
24,2020-06-18,https://weibo.cn/comment/hot/J7dEZEHli?rl=2,评论里为啥这么多杠的，让你不要吃就别吃了，你非要吃谁也不能上你家逮你去，之前武汉只要是人传人，而且天冷。现在发现的渠道是病毒可能潜伏冷冻，生冷这些地方。而且这些国家也在摸索，谁能先知？国家建议不要吃，你暂时就别吃，有啥好较真的？一边说北京加油国家加油，一边和国家抬杠，咋想的？,22712,angry
25,2020-06-18,https://weibo.cn/comment/hot/J7dEZEHli?rl=2,记住两个不能，这也不能，那也不能。,3824,neutral
26,2020-06-18,https://weibo.cn/comment/hot/J7dEZEHli?rl=2,生菜瑟瑟发抖,3400,neutral
27,2020-06-18,https://weibo.cn/comment/hot/J7dEZEHli?rl=2,凉拌菜不能吃了…,2058,angry
28,2020-06-18,https://weibo.cn/comment/hot/J7dEZEHli?rl=2,用盐水泡泡才能吃哦 注意卫生,591,angry
29,2020-06-18,https://weibo.cn/comment/hot/J7dEZEHli?rl=2,晓得啦！！！夏天细菌滋生快，尤其肉制品！！！一定要全熟啊！！！,298,hopeful
30,2020-06-18,https://weibo.cn/comment/hot/J7dZSfu2l?rl=2,我勒个去，猪肉都不安全了,302,neutral
31,2020-06-18,https://weibo.cn/comment/hot/J7dZSfu2l?rl=2,北京这次可能就是这么过来的,229,suspicious
32,2020-06-18,https://weibo.cn/comment/hot/J7dZSfu2l?rl=2,大家这段时间进口的先不要吃！！,123,angry
33,2020-06-18,https://weibo.cn/comment/hot/J7dZSfu2l?rl=2,一定坚守国门，不能进来,60,neutral
34,2020-06-18,https://weibo.cn/comment/hot/J7dZSfu2l?rl=2,严防输入,38,worry
35,2020-06-18,https://weibo.cn/comment/hot/J7dZSfu2l?rl=2,没想到啊，亡羊补牢。,29,neutral
36,2020-06-18,https://weibo.cn/comment/hot/J7dZSfu2l?rl=2,猪肉价格会有波动不,18,neutral
37,2020-06-18,https://weibo.cn/comment/hot/J7dZSfu2l?rl=2,严防严守！,15,neutral
38,2020-06-18,https://weibo.cn/comment/hot/J7dZSfu2l?rl=2,进口的东西不吃了 国外跟毒窝一样,19,neutral
39,2020-06-18,https://weibo.cn/comment/hot/J7ecu68kT?rl=2,会持续增加为什么叫控制住？,96,worry
40,2020-06-18,https://weibo.cn/comment/hot/J7ecu68kT?rl=2,带好口罩，做好防护，早发现，早治疗。,25,worry
41,2020-06-18,https://weibo.cn/comment/hot/J7ecu68kT?rl=2,严防严控,18,neutral
42,2020-06-18,https://weibo.cn/comment/hot/J7ecu68kT?rl=2,请您先把丰台某餐馆真名说清楚，谢谢,28,unsatisfied
43,2020-06-18,https://weibo.cn/comment/hot/J7ecu68kT?rl=2,公交地铁那个快实施吧，每天人挤人太多了！！！不可控啊！！！,11,hopeful
44,2020-06-18,https://weibo.cn/comment/hot/J7ecu68kT?rl=2,这上半年到处加油了，最后加到自己家门了。,14,hopeful
45,2020-06-18,https://weibo.cn/comment/hot/J7ecu68kT?rl=2,严防严控，不要掉以轻心,10,worry
46,2020-06-18,https://weibo.cn/comment/hot/J7evo1vJl?rl=2,依据什么来划分风险等级？搞不懂，这么快？,216,hopeful
47,2020-06-18,https://weibo.cn/comment/hot/J7evo1vJl?rl=2,这是之前弄岔了吧？,4,neutral
48,2020-06-18,https://weibo.cn/comment/hot/J7evo1vJl?rl=2,这速度，心里反而有点慌,1,worry
49,2020-06-18,https://weibo.cn/comment/hot/J7evo1vJl?rl=2,厉害了！！！继续坚持，早日解除风险[加油][加油][加油],28,hopeful
50,2020-06-18,https://weibo.cn/comment/hot/J7evo1vJl?rl=2,镇和街道有什么区别？,16,neutral
51,2020-06-18,https://weibo.cn/comment/hot/J7evo1vJl?rl=2,厉害了！！！继续坚持，早日解除风险[加油][加油][加油],9,hopeful
52,2020-06-18,https://weibo.cn/comment/hot/J7boSvCmN?rl=2,太棒了，听说这几天稳定以后就会越来越好，加油北京,80,hopeful
53,2020-06-18,https://weibo.cn/comment/hot/J7boSvCmN?rl=2,昨天31例轨迹今天会说么,19,unsatisfied
54,2020-06-18,https://weibo.cn/comment/hot/J7boSvCmN?rl=2,为了防控疫情扩散，北京已经禁止三类人员出京，还注意公安局长最后一句话，确要出城的低风险地区人员，尽快完成核酸出城…大家注意这句话的含义了…,7,satisfied
55,2020-06-18,https://weibo.cn/comment/hot/J7boSvCmN?rl=2,16日确诊病例的详细信息能不能说下,60,unsatisfied
56,2020-06-18,https://weibo.cn/comment/hot/J7boSvCmN?rl=2,16、17日确诊病例活动区域公布一下,36,unsatisfied
57,2020-06-18,https://weibo.cn/comment/hot/J7boSvCmN?rl=2,北京疫情已经趋于平稳,30,worry
58,2020-06-18,https://weibo.cn/comment/hot/J7boSvCmN?rl=2,要求强制远程办公,32,neutral
59,2020-06-18,https://weibo.cn/comment/hot/J7boSvCmN?rl=2,中国的首都永远最棒，加油💪,17,hopeful
60,2020-06-18,https://weibo.cn/comment/hot/J7boSvCmN?rl=2,就说一下这两天的新增所在街道吧！就算不精确到小区，让大家知道一下街道也好心里有数啊……,11,neutral
61,2020-06-18,https://weibo.cn/comment/hot/J7blACZHd?rl=2,请关闭和停止海鲜输入进口贸易通道,205,angry
62,2020-06-18,https://weibo.cn/comment/hot/J7blACZHd?rl=2,所以非高风险地区，强制检测的价格是多少，时效性是多少？,1,neutral
63,2020-06-18,https://weibo.cn/comment/hot/J7blACZHd?rl=2,医护人员真的好辛苦啊[悲傷]希望后勤保障做好啊,253,moved
64,2020-06-18,https://weibo.cn/comment/hot/J7blACZHd?rl=2,建议给参加抗议的医务人员 多加一些工资吧。是他们拿自己的生命安全换来的。,79,neutral
65,2020-06-18,https://weibo.cn/comment/hot/J7blACZHd?rl=2,医务人员辛苦了！疫情结束一定要好好奖励放假休息。,41,worry
66,2020-06-18,https://weibo.cn/comment/hot/J7blACZHd?rl=2,医务人员辛苦了，北京现在真的太热了，一定不要中暑啊！希望也要保障医务人员的健康安全啊！大家加油！带好口罩！,45,hopeful
67,2020-06-18,https://weibo.cn/comment/hot/J7blACZHd?rl=2,虽然是医护人员的份内工作，但还是心疼他们！这么热的天。。。希望结束后能多些补贴吧！,21,worry
68,2020-06-18,https://weibo.cn/comment/hot/J7blACZHd?rl=2,辛苦了 北京加油💪,12,moved
69,2020-06-18,https://weibo.cn/comment/hot/J7bw8g7vg?rl=2,严防严控💪👍 一切都会好起来 加油💪,23,hopeful
70,2020-06-18,https://weibo.cn/comment/hot/J7bw8g7vg?rl=2,首都加油！天气炎热，抗疫人员小心中暑！,12,worry
71,2020-06-18,https://weibo.cn/comment/hot/J7bw8g7vg?rl=2,公布这两天的病例活动小区或者街道啊？！！！,13,neutral
72,2020-06-18,https://weibo.cn/comment/hot/J7bw8g7vg?rl=2,严防严控千万不能掉以轻心！很快就能好起来[加油],6,hopeful
73,2020-06-18,https://weibo.cn/comment/hot/J7bw8g7vg?rl=2,严防死守，守卫炸酱面！,4,worry
74,2020-06-18,https://weibo.cn/comment/hot/J7bw8g7vg?rl=2,严防止扩散，加油 北京！,4,hopeful
75,2020-06-18,https://weibo.cn/comment/hot/J7bz8D40D?rl=2,阻断传播是关键,60,neutral
76,2020-06-18,https://weibo.cn/comment/hot/J7bz8D40D?rl=2,加油！！！,22,hopeful
77,2020-06-18,https://weibo.cn/comment/hot/J7bz8D40D?rl=2,对 严格管理 加油💪,10,hopeful
78,2020-06-18,https://weibo.cn/comment/hot/J7bz8D40D?rl=2,#三类人群严禁出京# 转发周知！战疫情！,2,worry
79,2020-06-18,https://weibo.cn/comment/hot/J7bz8D40D?rl=2,加油,5,hopeful
80,2020-06-18,https://weibo.cn/comment/hot/J7bz8D40D?rl=2,北京加油，中国加油！,4,hopeful
81,2020-06-18,https://weibo.cn/comment/hot/J7col7q7L?rl=2,但是福建有学校要开学了……就很怕万一……,568,unsatisfied
82,2020-06-18,https://weibo.cn/comment/hot/J7col7q7L?rl=2,闽南理工学院开学#抵制不合理开学，拒绝暑假补课，希望学校给学生和家长一个合理的交代！#闽南理工学院开学#大家快去点赞留言！,328,unsatisfied
83,2020-06-18,https://weibo.cn/comment/hot/J7col7q7L?rl=2,然而我们要开学了，七月份还这么热，好惨,296,suspicious
84,2020-06-18,https://weibo.cn/comment/hot/J7col7q7L?rl=2,就一句话，怎么有用怎么来，我们积极配合,87,angry
85,2020-06-18,https://weibo.cn/comment/hot/J7col7q7L?rl=2,您快看看他们学校吧，福建省泉州市石狮市闽南理工学院,160,unsatisfied
86,2020-06-18,https://weibo.cn/comment/hot/J7dlVE0m8?rl=2,北京朝阳，14号做了核酸到现在没有结果,1,unsatisfied
87,2020-06-18,https://weibo.cn/comment/hot/J7dlVE0m8?rl=2,请公布街道乡镇讯息！谢谢！,68,unsatisfied
88,2020-06-18,https://weibo.cn/comment/hot/J7dlVE0m8?rl=2,稳住，一定能赢！严防严控！北京加油！,40,hopeful
89,2020-06-18,https://weibo.cn/comment/hot/J7dlVE0m8?rl=2,突然就不公布确诊病例的流调情况了！更让人猜疑信谣啦,28,unsatisfied
90,2020-06-18,https://weibo.cn/comment/hot/J7dlVE0m8?rl=2,第一批商户及密接 周边小区全部做完核酸之前 每天几十个是正常的  。每天的检测量放在那里呢,25,worry
91,2020-06-18,https://weibo.cn/comment/hot/J7dlVE0m8?rl=2,稳住！一定赢！北京加油！,21,hopeful
92,2020-06-18,https://weibo.cn/comment/hot/J7dlVE0m8?rl=2,一定做好防疫啦！！！尤其是每天人山人海的地铁，电梯等等！！！,10,worry
93,2020-06-18,https://weibo.cn/comment/hot/J7dlVE0m8?rl=2,权威途径倒是公布一些详细情况哇！确诊病例在不在身边都不知道,13,unsatisfied
94,2020-06-18,https://weibo.cn/comment/hot/J7dlVE0m8?rl=2,北京为什么信息这么不透明呢？确诊7例的某餐馆到底是不是川菜馆？你说清楚去过的人也可以去做核酸检测啊,11,unsatisfied
95,2020-06-18,https://weibo.cn/comment/hot/J7a3r3bse?rl=2,一线医护工作者非常辛苦，作为央媒，能不能督促地方部门解决后后勤，改善现场工作环境？？？,301,moved
96,2020-06-18,https://weibo.cn/comment/hot/J7a3r3bse?rl=2,前面这些营销号既然权重能到前排就不能说点别的么？我们感恩医护人员，但是我们不想让他们用这种方式，他们明明可以得到更好的，我们不需要这样的宣传，只需要让我们的医护人员后勤保障到位,70,unsatisfied
97,2020-06-18,https://weibo.cn/comment/hot/J7a3r3bse?rl=2,希望可以给医护人员们好一点的条件,120,unsatisfied
98,2020-06-18,https://weibo.cn/comment/hot/J7a3r3bse?rl=2,一线人员今年一直是最忙碌最辛苦的，希望可以改善他们的待遇。,77,moved
99,2020-06-18,https://weibo.cn/comment/hot/J7a3r3bse?rl=2,希望北京能得到最好的控制，希望不要再传播了，其它省能正常工作。,21,hopeful
100,2020-06-18,https://weibo.cn/comment/hot/J7a3r3bse?rl=2,请一定要保护自己的安全🙏,12,neutral
101,2020-06-18,https://weibo.cn/comment/hot/J7a3r3bse?rl=2,北京高温炎热，保护好我们的医护英雄们,17,worry
102,2020-06-18,https://weibo.cn/comment/hot/J7a3r3bse?rl=2,除了感谢不知道该说什么 🙏🙏🙏那么还有一句惟愿平安,8,moved
103,2020-06-17,https://weibo.cn/comment/hot/J74Pyz5bq?rl=2,严防严控！,16,neutral
104,2020-06-17,https://weibo.cn/comment/hot/J74Pyz5bq?rl=2,严防严防！！！,9,neutral
105,2020-06-17,https://weibo.cn/comment/hot/J74Pyz5bq?rl=2,加油吧,5,hopeful
106,2020-06-17,https://weibo.cn/comment/hot/J74Pyz5bq?rl=2,必须严控严防,4,neutral
107,2020-06-17,https://weibo.cn/comment/hot/J74Pyz5bq?rl=2,加油！,1,hopeful
108,2020-06-17,https://weibo.cn/comment/hot/J75IkCPvR?rl=2,西城统一组织的检测，15号早上做的，17号晚上还没出结果，太慢了。,2,neutral
109,2020-06-17,https://weibo.cn/comment/hot/J75IkCPvR?rl=2,最近这几天还会有新增确诊，都做好准备了🙏🙏我们每个人一定要戴好口罩，做好配合,193,worry
110,2020-06-17,https://weibo.cn/comment/hot/J75IkCPvR?rl=2,河北即将举行的专接本考试会不会影响疫情？,173,worry
111,2020-06-17,https://weibo.cn/comment/hot/J75IkCPvR?rl=2,做好个人防护，就是为抗疫出一份力[加油],57,worry
112,2020-06-17,https://weibo.cn/comment/hot/J75IkCPvR?rl=2,严防不松懈，北京加油！,35,worry
113,2020-06-17,https://weibo.cn/comment/hot/J75IkCPvR?rl=2,严防严控，绝不放松！加油！,28,hopeful
114,2020-06-17,https://weibo.cn/comment/hot/J75IkCPvR?rl=2,天天这么干累死了！！！能不能给医务工作者涨涨工资！！！！！能不能！！！！！我们被领导通知这次检测是义务劳动！！没有补休没有补助，天天忙到很晚下班，家里还有孩子没断奶！能不能真正关心我们一下！！！我们不要那些虚头巴脑的先进个人优秀党员，我们就是缺钱！！！,24,angry
115,2020-06-17,https://weibo.cn/comment/hot/J75Jy2yIZ?rl=2,北京加油呀🙏🙏,64,hopeful
116,2020-06-17,https://weibo.cn/comment/hot/J75Jy2yIZ?rl=2,和平里咋了？还没看到具体新闻是啥情况？,6,neutral
117,2020-06-17,https://weibo.cn/comment/hot/J75Jy2yIZ?rl=2,和平里街道为什么变为中风险地区啊？,101,neutral
118,2020-06-17,https://weibo.cn/comment/hot/J75Jy2yIZ?rl=2,太难了，北京稳住，,40,worry
119,2020-06-17,https://weibo.cn/comment/hot/J75Jy2yIZ?rl=2,浙江11个市发布通知，全国中高风险区，返浙人员，一律14天医学隔离观察，费用一律自费,32,moved
120,2020-06-17,https://weibo.cn/comment/hot/J75Jy2yIZ?rl=2,炸酱面撑住！！,20,neutral
121,2020-06-17,https://weibo.cn/comment/hot/J767Ir1lw?rl=2,社畜太绝望了，公司不给错峰上下班，也不给轮岗，家还是丰台马家堡街道（低风险地区），人事觉得没关系可以来上班，真的很害怕啊。可以不要鼓励远程办公有强制性一点的么，哪怕复工率50%轮着去也行啊，明明在家都可以做的工作,12,unsatisfied
122,2020-06-17,https://weibo.cn/comment/hot/J767Ir1lw?rl=2,一线检测人员辛苦了！感谢您们的辛苦付出和坚持，向您们致敬！4天35W+的检测人数，谁不说一声中国牛逼！杠精别杠，你牛逼你上，别当嘴把式。,114,moved
123,2020-06-17,https://weibo.cn/comment/hot/J767Ir1lw?rl=2,大数据筛查真的很棒！国家力度很足！但社区防控细节多，难点重，很难及时才去充分有效措施，包括未统一规定时的核酸检测，相对无序薄弱，但现在大数据来说话，真的解了百姓的焦虑！我们安心在家，你们劳碌前方！争取尽快遏制疫情！重回健康北京！,57,satisfied
124,2020-06-17,https://weibo.cn/comment/hot/J767Ir1lw?rl=2,今天开始继续网课了，疫情期间防控最重要，严防控制，炸酱面早点好起来～,36,worry
125,2020-06-17,https://weibo.cn/comment/hot/J767Ir1lw?rl=2,我们小区在花乡，离新发地不远，但是根本没有人管，也没实行封闭管理，楼下还有不戴口罩的人在聊天。,27,neutral
126,2020-06-17,https://weibo.cn/comment/hot/J767Ir1lw?rl=2,相信中国，相信北京。,18,hopeful
127,2020-06-17,https://weibo.cn/comment/hot/J767Ir1lw?rl=2,祝愿一切平安🙏，北京加油,18,hopeful
128,2020-06-17,https://weibo.cn/comment/hot/J76Htfo6a?rl=2,热干面为炸酱面加油,655,hopeful
129,2020-06-17,https://weibo.cn/comment/hot/J76Htfo6a?rl=2,加油加油加油加油加油加油加油加油加油加油加油加油加油加油加油加油加油加油加油加油加油加油加油加油加油加油加油加油加油加油加油加油加油加油,4,hopeful
130,2020-06-17,https://weibo.cn/comment/hot/J76Htfo6a?rl=2,郭志坚太帅了,152,neutral
131,2020-06-17,https://weibo.cn/comment/hot/J76Htfo6a?rl=2,已经到天津捞面了！,125,neutral
132,2020-06-17,https://weibo.cn/comment/hot/J76Htfo6a?rl=2,炸酱面加油啊！一定要撑住！大家再坚持一下！,43,hopeful
133,2020-06-17,https://weibo.cn/comment/hot/J76UL2So0?rl=2,相信,5,neutral
134,2020-06-17,https://weibo.cn/comment/hot/J76UL2So0?rl=2,加油,10,hopeful
135,2020-06-17,https://weibo.cn/comment/hot/J76UL2So0?rl=2,会好的,7,neutral
136,2020-06-17,https://weibo.cn/comment/hot/J76UL2So0?rl=2,加油,4,hopeful
137,2020-06-17,https://weibo.cn/comment/hot/J76UL2So0?rl=2,祖国强大,4,neutral
138,2020-06-17,https://weibo.cn/comment/hot/J74j01PiB?rl=2,澳大利亚外长跟彭佩奥学的，都一个甩锅黑中学院出来的,48,unsatisfied
139,2020-06-17,https://weibo.cn/comment/hot/J74j01PiB?rl=2,袋鼠为什么非要做美🐶呢,28,neutral
140,2020-06-17,https://weibo.cn/comment/hot/J74j01PiB?rl=2,澳洲戴着太合适了,17,neutral
141,2020-06-17,https://weibo.cn/comment/hot/J74j01PiB?rl=2,清者自清,11,neutral
142,2020-06-17,https://weibo.cn/comment/hot/J71ltu4t6?rl=2,民航局永远比铁路慢半拍。等人家机票退的差不多了，再出个免费退票政策。,68,neutral
143,2020-06-17,https://weibo.cn/comment/hot/J71ltu4t6?rl=2,我13号的票，谁想到事态严重了，半夜把我这个小区封了，最后只能把票退了也被扣手续费了，我就想知道这个手续费退不退给我,5,neutral
144,2020-06-17,https://weibo.cn/comment/hot/J71ltu4t6?rl=2,人性化服务，支持！！！,47,satisfied
145,2020-06-17,https://weibo.cn/comment/hot/J71ltu4t6?rl=2,刚收了我的手续费,34,neutral
146,2020-06-17,https://weibo.cn/comment/hot/J71ltu4t6?rl=2,退早了。。。,24,neutral
147,2020-06-17,https://weibo.cn/comment/hot/J72a7rYBx?rl=2,准点开始吗,52,neutral
148,2020-06-17,https://weibo.cn/comment/hot/J72a7rYBx?rl=2,我在丰台区也是全员上班,20,unsatisfied
149,2020-06-17,https://weibo.cn/comment/hot/J72a7rYBx?rl=2,全员上班的咋整呢,78,unsatisfied
150,2020-06-17,https://weibo.cn/comment/hot/J72a7rYBx?rl=2,北京加油！！！ 可是河北专接本考试20号举行  不考虑推迟几天吗。。。。毕竟那么多人跨省跨市的流动，还是安全第一吧，不光考生，家里人也会跟着担心……,67,hopeful
151,2020-06-17,https://weibo.cn/comment/hot/J72a7rYBx?rl=2,注意疫情反弹，严防严控💪🏻！,44,worry
152,2020-06-17,https://weibo.cn/comment/hot/J72a7rYBx?rl=2,买菜的传染买菜的，买菜的传染煮菜的，煮菜的传染上菜的，上菜的传染吃菜的，这就离谱,56,neutral
153,2020-06-17,https://weibo.cn/comment/hot/J72a7rYBx?rl=2,新发地这传染轨迹跟武汉华南海鲜城真的挺像 好在有武汉的经验在前 希望这次能够绞杀新冠于萌芽 北京加油 中国无恙,37,hopeful
154,2020-06-17,https://weibo.cn/comment/hot/J72a7rYBx?rl=2,炸酱面加油(ง •̀_•́)ง！,20,hopeful
155,2020-06-17,https://weibo.cn/comment/hot/J73ibv2kg?rl=2,都是阿中的孩子[嘿哈],549,unsatisfied
156,2020-06-17,https://weibo.cn/comment/hot/J73ibv2kg?rl=2,北京加油！,270,hopeful
157,2020-06-17,https://weibo.cn/comment/hot/J73ibv2kg?rl=2,我是河北人，我为北京加油！,211,hopeful
158,2020-06-17,https://weibo.cn/comment/hot/J73ibv2kg?rl=2,真的感谢全国各地的支援，现在我们一定会尽力所能及的力量去帮助北京的，北京加油[加油][加油][加油],135,moved
159,2020-06-17,https://weibo.cn/comment/hot/J73ibv2kg?rl=2,我都感动的不行了！北京加油，我们也会继续做好防疫的。,102,hopeful
160,2020-06-17,https://weibo.cn/comment/hot/J73ibv2kg?rl=2,我也是湖北人，为北京加油💪,71,hopeful
161,2020-06-17,https://weibo.cn/comment/hot/J73Y82wHp?rl=2,我主要担心外卖小哥会不会成为流动的传染对象,53,neutral
162,2020-06-17,https://weibo.cn/comment/hot/J73Y82wHp?rl=2,烤鸭、铜火锅、爆肚、面茶、炒肝、豆汁儿、卤煮、焦圈、炸酱面，你们统统挺住……,29,hopeful
163,2020-06-17,https://weibo.cn/comment/hot/J73Y82wHp?rl=2,应该说一下具体小区啊？刚开始还说，后来改成说街道了！现在街道也省略不说了！这不是让我们更紧张了吗？？？,12,neutral
164,2020-06-17,https://weibo.cn/comment/hot/J73Y82wHp?rl=2,炸酱面挺住呀🙏,9,hopeful
165,2020-06-17,https://weibo.cn/comment/hot/J73Y82wHp?rl=2,啥时能知道新发病的31例在哪个小区住呢,7,unsatisfied
166,2020-06-17,https://weibo.cn/comment/hot/J7459Bd8v?rl=2,辛苦医护工作人员了,280,moved
167,2020-06-17,https://weibo.cn/comment/hot/J7459Bd8v?rl=2,大家出门一定要带口罩，带口罩，带口罩,168,neutral
168,2020-06-17,https://weibo.cn/comment/hot/J7459Bd8v?rl=2,我是35.6万分之一，辛苦了,158,moved
169,2020-06-17,https://weibo.cn/comment/hot/J7459Bd8v?rl=2,北京加油,52,hopeful
170,2020-06-17,https://weibo.cn/comment/hot/J7459Bd8v?rl=2,北京这次的速度真的很快。希望在检测的同时也可以给医护人员配备一些降暑降温设施，他们真的太辛苦了，30多度的天气穿着防护服一个个检测。北京加油，炸酱面也一定可以挺过来的！！,63,moved
171,2020-06-17,https://weibo.cn/comment/hot/J7459Bd8v?rl=2,戴口罩！自我防护措施做到位，不给国家添麻烦。,18,neutral
172,2020-06-17,https://weibo.cn/comment/hot/J7459Bd8v?rl=2,辛苦了，4号离京应该没事吧,13,moved
173,2020-06-17,https://weibo.cn/comment/hot/J74cNlXiD?rl=2,北京加油啊，[加油],1242,hopeful
174,2020-06-17,https://weibo.cn/comment/hot/J74cNlXiD?rl=2,公布小区！,14,neutral
175,2020-06-17,https://weibo.cn/comment/hot/J74cNlXiD?rl=2,为什么要降河北专接本的热度 一降再降 我们只是想安心考试 只是想有个回应,8,neutral
176,2020-06-18,https://weibo.cn/comment/hot/J74cNlXiD?rl=2,我就想知道核酸检测7天内有效，然而结果要等三个工作日，这么坑,1,suspicious
177,2020-06-17,https://weibo.cn/comment/hot/J70ZwelCE?rl=2,多不怕，怕漏，加油北京。,3494,hopeful
178,2020-06-17,https://weibo.cn/comment/hot/J70ZwelCE?rl=2,北京这次反应真的很快很快了！确诊多是因为查的多，早排查早隔离！,2591,suspicious
179,2020-06-17,https://weibo.cn/comment/hot/J70ZwelCE?rl=2,看来这就是二级响应的原因了……,1631,satisfied
180,2020-06-17,https://weibo.cn/comment/hot/J70ZwelCE?rl=2,北京加油！,732,hopeful
181,2020-06-17,https://weibo.cn/comment/hot/J70ZwelCE?rl=2,措施到位，疫情可控,561,satisfied
182,2020-06-17,https://weibo.cn/comment/hot/J70ZwelCE?rl=2,在昌平，已经宅着不出门了！！！北京加油啦！！！在北京的宝宝们大家也注意！！！,479,satisfied
183,2020-06-17,https://weibo.cn/comment/hot/J70ZwelCE?rl=2,入京工作的一些湖北人太惨了，前几个月在湖北被隔离，好不容易解除危机可以正常工作生活了，现在疫情又在京卷土而来。。。,559,worry
184,2020-06-17,https://weibo.cn/comment/hot/J70ZwelCE?rl=2,疫情期间员工要求在家办公合理吗？,7,worry
185,2020-06-17,https://weibo.cn/comment/hot/J70ZwelCE?rl=2,北京加油！挺住！与你们同在,244,hopeful
186,2020-06-16,https://weibo.cn/comment/hot/J6SH54bbA?rl=2,时间紧，任务重，抗疫时刻不能停,40,neutral
187,2020-06-16,https://weibo.cn/comment/hot/J6SH54bbA?rl=2,争分夺秒后面是一线的辛苦付出。希望以后少一些形式，多一些自觉，避免事情再次发生。,27,moved
188,2020-06-16,https://weibo.cn/comment/hot/J6SH54bbA?rl=2,这样都不停课？？管管教委，谢谢,22,satisfied
189,2020-06-16,https://weibo.cn/comment/hot/J6SH54bbA?rl=2,面对疫情要坚决！辛苦医护人员！给你们加油！,15,moved
190,2020-06-16,https://weibo.cn/comment/hot/J6SH54bbA?rl=2,热干面熬过去了 豚骨拉面熬过去了 意大利面熬过去了 烤冷面也熬过去了 相信炸酱面也熬得过去,18,worry
191,2020-06-16,https://weibo.cn/comment/hot/J6SH54bbA?rl=2,我们是中国，有着中国速度，有着高素质的人民！加油！,7,hopeful
192,2020-06-16,https://weibo.cn/comment/hot/J6SH54bbA?rl=2,北京加油,5,hopeful
193,2020-06-16,https://weibo.cn/comment/hot/J6SH54bbA?rl=2,相信北京，相信中国！,4,hopeful
