,date,URL,content,numF,emotion
19,2020-02-07,https://weibo.cn/comment/hot/It7Y3vElC?rl=2,辛苦了 保重身体啊🙏,53,moved
20,2020-02-07,https://weibo.cn/comment/hot/It7Y3vElC?rl=2,全国人民等着大家战胜疫情回来的好消息,32,excited
21,2020-02-07,https://weibo.cn/comment/hot/It7Y3vElC?rl=2,致敬!,16,moved
22,2020-02-07,https://weibo.cn/comment/hot/It7Y3vElC?rl=2,致敬 36年啊,13,moved
23,2020-02-07,https://weibo.cn/comment/hot/It8p6oLsi?rl=2,不要那么早回学校！！,3606,unsatisfied
24,2020-02-07,https://weibo.cn/comment/hot/It8p6oLsi?rl=2,开学了就意味着开始好起来了,1381,hopeful
25,2020-02-07,https://weibo.cn/comment/hot/It8p6oLsi?rl=2,教育部能不能叫停那些网课，“两操”，各种打卡，虽然有疫情，但小学生还是假期，却以此为理由冒出那么多作业。家里大人比上学时还忙，尤其我这种居大妈，也算一线吧？哪有时间带孩子做这些？,1323,worry
26,2020-02-07,https://weibo.cn/comment/hot/It8p6oLsi?rl=2,作为老师 我好想回去上课 网络授课对农村孩子真的太难了,422,angry
27,2020-02-07,https://weibo.cn/comment/hot/It8xx9a9M?rl=2,找的是空置宿舍 ? 还是有学生东西的 后置消毒很麻烦啊?私人物品什么的一堆 还有那种吐口水的憨批  那么多人真不敢保证,6079,angry
28,2020-02-07,https://weibo.cn/comment/hot/It8xx9a9M?rl=2,希望每个患者都有床位,5026,hopeful
29,2020-02-07,https://weibo.cn/comment/hot/It8xx9a9M?rl=2,一听湖北的这些官员说话就想捂住耳朵了,2088,unsatisfied
30,2020-02-07,https://weibo.cn/comment/hot/It8xx9a9M?rl=2,拿学校寝室开床位出来是可以，但是我们学生的物品也要帮我们保管好，麻烦在清理床位的时候把多有的东西都放到柜子里去，半年在学校买的衣服鞋子少说也有4000+，要是直接处理掉多少会有些不满意，而且我们基本上都是自己开支里面拿钱出来买衣服鞋子的，这些物品给我们放好了我是支持暂时改成床位的,1972,angry
31,2020-02-07,https://weibo.cn/comment/hot/It8C6xVf9?rl=2,正义也许会迟到，但绝不会缺席！,99,neutral
32,2020-02-07,https://weibo.cn/comment/hot/It8C6xVf9?rl=2,严查吧！给逝者一个交代，给人民一个交代！,82,angry
33,2020-02-07,https://weibo.cn/comment/hot/It5r66rf8?rl=2,尊重专业，保持理智，守住良知。,573,neutral
34,2020-02-07,https://weibo.cn/comment/hot/It5r66rf8?rl=2,正义他会缺席的，但是我希望他不要迟到,425,hopeful
35,2020-02-07,https://weibo.cn/comment/hot/It5r66rf8?rl=2,让正义抵达人心！,188,neutral
36,2020-01-27,https://weibo.cn/comment/hot/Irk7doolm?rl=2,顶他一下吧…肯说实话的省市领导毕竟不多了 上海隐瞒了多少人啊  数据少而已 藏在哪里窝病都不知道🤷♀️,64114,angry
37,2020-01-27,https://weibo.cn/comment/hot/Irk7doolm?rl=2,武汉是华中的交通枢纽，没封城前有500万人出城很正常啊,40902,shock
38,2020-01-27,https://weibo.cn/comment/hot/Irk7doolm?rl=2,受不了了，500万人离开武汉，不是500万武汉人离开武汉！我不是武汉人，我替武汉人抱不平行不行？大半夜的看的人真生气！,35000,angry
39,2020-01-27,https://weibo.cn/comment/hot/Irk7doolm?rl=2,我看下面的评论就好生气！那些网民凭什么说这个市长是好的，一直在一线就是好市长吗？一直在做事，但是做的事不正确或者决策与积极的方向背道而驰，那么再努力也是错的！那些外地的网友凭什么代表我们武汉居民理解市长？就这件大事上能力不足造成严重后果就要追责，秋后算账失职的一个都别放过！,21593,angry
40,2020-01-27,https://weibo.cn/comment/hot/Irk7doolm?rl=2,其实也没那么严重，我返乡途中就遇到了两个湖北人，不是武汉本地的，两口子是1月初就出省开始旅游的，他们出来的比较早了，大家要正确看待疫情～为武汉祈福！为湖北加油！天佑中华！💪🏻💪🏻💪🏻🙏🙏🙏,15683,hopeful
41,2020-01-27,https://weibo.cn/comment/hot/Irk7doolm?rl=2,500万人离开武汉，不是500万武汉人离开武汉！大半夜的看的人真生气！九省通衢的地方，人流量本身就大。没听到说的吗，实际武汉的人口990万，走了500万，还有900万在武汉，说明很多都是外地来武汉上学打工的啊，走的只是本来就是要会自己家的啊，别人不回去过年？在学校？学校也要关门，外地的住大街？,15149,angry
42,2020-01-27,https://weibo.cn/comment/hot/Irk7doolm?rl=2,我刚才特意百度查了下武汉人口，武汉户籍人口9083490，流动人口5103048，春运期间500多万人离开这座城市有问题吗,13836,shock
43,2020-01-27,https://weibo.cn/comment/hot/Irk7doolm?rl=2,这个事情，骂武汉人的挺搞笑的，如果是武汉人过年不一定离开武汉，只有在武汉上学上班的外地人才会在过年前赶回家，大家确实不知道自己有没有被感染，因为除了严重的病例，其他的根本和普通感冒没啥区别，所以纷纷回家过年，当然如果那些确实疑似感染患者，故意跑出去了，你们就谴责吧,7204,unsatisfied
44,2020-01-31,https://weibo.cn/comment/hot/Is4AD5q9f?rl=2,红十字会不查，以后哪里还敢捐款,35599,angry
45,2020-01-31,https://weibo.cn/comment/hot/Is4AD5q9f?rl=2,2020魔幻现实主义：物资到底去哪儿了,28228,neutral
46,2020-01-31,https://weibo.cn/comment/hot/Is4AD5q9f?rl=2,结果不给人发口罩,19227,angry
47,2020-01-31,https://weibo.cn/comment/hot/Is4AD5q9f?rl=2,太愤怒了！真的！我们自己都舍不得用口罩，捐给医护人员的，红十字会就这么霍霍？对得起大爷一万多的养老金吗？凭什么给莆田系医院啊？他们接受不了发热病人，发给周围市民？我们用他发啊？我真的是太愤怒了，我心里根本不觉得是免费发放，他敢公开吗？都发谁了？名单拿出来！,4962,angry
48,2020-01-31,https://weibo.cn/comment/hot/Is4AD5q9f?rl=2,莆田仁爱医院！你一个人流医院，几天用了一万两千多个口罩？咋了？做人流怕被人认出来？,4316,suspicious
49,2020-01-31,https://weibo.cn/comment/hot/Is4AD5q9f?rl=2,大家一定要重视这个问题，每天捐的那么多口罩防护服，还是很多医院说物资不足，那捐的物资到底上哪里去了？？物资到底在谁的手中发放？？一个医院拿到的物资就几百几千个？？严重建议捐赠物资的车直接一车一车拉到医院门口去，由医院负责人直接拿走，不要再由他人经手，加紧落实物资发放问题！（复制,3971,unsatisfied
50,2020-01-31,https://weibo.cn/comment/hot/Is4AD5q9f?rl=2,6万医务人员，四千余确诊病例，四万疑似，百万物资，百亿资金，处处不够，到底是武汉有黑洞，还是人心有黑洞,3438,unsatisfied
51,2020-01-31,https://weibo.cn/comment/hot/Is4AD5q9f?rl=2,周市长不完美 但好歹能说点实话 不说大空话！,2164,neutral
52,2020-02-07,https://weibo.cn/comment/hot/It4UVeq7i?rl=2,中国加油，武汉加油！,1016,hopeful
53,2020-02-07,https://weibo.cn/comment/hot/It4UVeq7i?rl=2,希望疫情早日过去，多难兴邦,632,hopeful
54,2020-02-07,https://weibo.cn/comment/hot/It4UVeq7i?rl=2,冲在最前面的永远是医护人员，你永远不知道口罩后面藏着多少恐惧与疲惫，但是他们是救死扶伤的医生，是人们口中的白衣天使，为了对得起他们的称号他们必须假装云淡风轻的冲在最前面。因为他的患者他的国家需要他们。我希望不要寒了医护人员的心。他们是我们的英雄。是我们的骄傲。武汉加油，中国加油！,402,hopeful
55,2020-02-07,https://weibo.cn/comment/hot/It4UVeq7i?rl=2,那些坐在家里幸灾乐祸的都是什么心态？一毛钱没到自己口袋？你干什么了给你一毛钱？看好了这些都是保障后勤的钱款，某些人出来添什么乱？,168,neutral
56,2020-02-07,https://weibo.cn/comment/hot/It4UVeq7i?rl=2,川渝永远是一家加油。,107,hopeful
57,2020-02-07,https://weibo.cn/comment/hot/It4UVeq7i?rl=2,加油加油加油加油,44,hopeful
58,2020-02-07,https://weibo.cn/comment/hot/It54dnRDx?rl=2,走好,7375,moved
59,2020-02-07,https://weibo.cn/comment/hot/It54dnRDx?rl=2,又牺牲一个，英雄一路走好,3664,moved
60,2020-02-07,https://weibo.cn/comment/hot/It54dnRDx?rl=2,一路走好。,2916,moved
61,2020-02-07,https://weibo.cn/comment/hot/It54dnRDx?rl=2,🌸一路走好,2027,moved
62,2020-02-07,https://weibo.cn/comment/hot/It54dnRDx?rl=2,疫情下的人性：有人发国难财，有人故意传染别人，还有人默默奉献 （还有人疯狂造谣生事）,1430,moved
63,2020-02-07,https://weibo.cn/comment/hot/It54dnRDx?rl=2,敲重点！做表格……上级就不能少要点表！！！你们怎么不下来一起24小时值班,160,neutral
64,2020-01-26,https://weibo.cn/comment/hot/IrkjfdCyW?rl=2,这不是叔吗？@食贫道 支持！加油！,2552,hopeful
65,2020-01-26,https://weibo.cn/comment/hot/IrkjfdCyW?rl=2,别喷市长，先问候一下省长和书记,1027,neutral
66,2020-01-26,https://weibo.cn/comment/hot/IrkjfdCyW?rl=2,原来叔叫张俊！！！题外话，推荐给大家他的b站视频，超级好，叫食贫道,819,neutral
67,2020-01-27,https://weibo.cn/comment/hot/IrkjfdCyW?rl=2,那个在车站报道的女记者叫啥呀，好眼熟！,7,suspicious
68,2020-01-26,https://weibo.cn/comment/hot/IrkjfdCyW?rl=2,加油呀 记者们 一定要注意防护防护防护,4,hopeful
69,2020-01-26,https://weibo.cn/comment/hot/Iri303Tfd?rl=2,感谢东北老铁！,31596,moved
70,2020-01-26,https://weibo.cn/comment/hot/Iri303Tfd?rl=2,北方过年必备大白菜也出来支援了。,19117,excited
71,2020-01-26,https://weibo.cn/comment/hot/Iri303Tfd?rl=2,可以，这很东三省,16120,neutral
72,2020-01-26,https://weibo.cn/comment/hot/Iri303Tfd?rl=2,东北人真的是实实在在,10229,moved
73,2020-01-26,https://weibo.cn/comment/hot/Iri303Tfd?rl=2,东北大哥就是落魄了，穷了，被弟弟们骂了， 真有事儿的时候大哥还是要上的！！！,8735,unsatisfied
74,2020-01-26,https://weibo.cn/comment/hot/Iri303Tfd?rl=2,东北大白菜吃法：1⃣️将白菜片成薄片，炖豆腐，炖的汤极鲜美！有冻豆腐炖冻豆腐放点厚五花肉片贼好吃2⃣️醋熘白菜 3⃣️白菜切丝和豆腐皮丝，和炸地瓜丝一起拌凉菜4⃣️手撕白菜和韩国辣酱腌制🉐️辣白菜 清凉爽口 5⃣️白菜叶蒸肉 白菜叶包肉馅（饺子馅也可）包好放锅蒸 超好吃！！！！！,6731,excited
75,2020-01-26,https://weibo.cn/comment/hot/Iri303Tfd?rl=2,武汉加油，中国加油，谢谢东北！,6156,hopeful
76,2020-01-26,https://weibo.cn/comment/hot/IrhEfg6W3?rl=2,全国大学生延迟开学吧真的,1922,suspicious
77,2020-01-26,https://weibo.cn/comment/hot/IrhEfg6W3?rl=2,救救浙江,1737,worry
78,2020-01-26,https://weibo.cn/comment/hot/IrhEfg6W3?rl=2,能不能对浙江上点心！杭州萧山机场！,1491,worry
79,2020-01-26,https://weibo.cn/comment/hot/IrhEfg6W3?rl=2,浙一昨天就只够三天防护服的量了，浙二是眼镜紧缺，昨天邵逸夫也告急。今日浙江多地医院求助购买通道。可以救人，但先保证物资物资物资物资物。马儿跑需要草。,1227,moved
80,2020-01-26,https://weibo.cn/comment/hot/IrhEfg6W3?rl=2,帮帮浙江吧,277,angry
81,2020-01-26,https://weibo.cn/comment/hot/IriAf7QvL?rl=2,西藏的净土啊,35590,neutral
82,2020-01-26,https://weibo.cn/comment/hot/IriAf7QvL?rl=2,浙江……,14506,worry
83,2020-01-26,https://weibo.cn/comment/hot/IriAf7QvL?rl=2,贵州挺住！！！,9283,hopeful
84,2020-01-26,https://weibo.cn/comment/hot/IriAf7QvL?rl=2,广西又偏又惨,7574,worry
85,2020-01-26,https://weibo.cn/comment/hot/IriAf7QvL?rl=2,请中央一定一定好好关注一下浙江，浙江现在被迫接受病毒，杭州好几个医院的医疗资源已经出现了短缺，浙江派了最好的医生，阿里给了10个亿去支持武汉了，请一定也要关注好浙江啊，不要让那些为了去武汉前线支援的医护人员和普通的为武汉捐款的市民寒心啊！！！！！！！！！,6844,worry
86,2020-01-26,https://weibo.cn/comment/hot/IriAf7QvL?rl=2,武汉 杭州 都红的发黑了。。。。。,4695,worry
87,2020-01-26,https://weibo.cn/comment/hot/Irjbr9jpS?rl=2,所以造谣这个意欲何为？？？,8923,angry
88,2020-01-26,https://weibo.cn/comment/hot/Irjbr9jpS?rl=2,今天就看到不少了，你可以能会觉得造这个谣言有什么用？其实造谣者十分的险恶！它可以发展成：你以为有节目，结果没有。可以接着造谣，比如钟院士来不了、也被感染隔离、节目内容被叫停了，有内幕等等等，引起大众的焦虑和不安。,5811,angry
89,2020-01-26,https://weibo.cn/comment/hot/Irjbr9jpS?rl=2,我想知道这个谣言是怎么做到让各地区的教育部门和公检法都信以为真的....,4826,neutral
90,2020-01-26,https://weibo.cn/comment/hot/Irjbr9jpS?rl=2,歪个楼 建议大家用75％医用酒精消毒一下手机 不仅仅是为了健康 消完手机屏焕然一新 手机壳也可以消一下  肉眼看得见的灰尘都没了 酒精干的很快 也没有什么难闻的味道 亲测 szd!!!,1575,neutral
91,2020-01-26,https://weibo.cn/comment/hot/Irjbr9jpS?rl=2,全国都以为是真的 造谣的真的绝了,1221,angry
92,2020-01-26,https://weibo.cn/comment/hot/Irjbr9jpS?rl=2,这都造谣？？,394,angry
93,2020-01-26,https://weibo.cn/comment/hot/Irjbr9jpS?rl=2,把这次新冠肺炎的问题，只归咎于贩食野生动物的人和某些官员身上，是容易的。要透过这次的肺炎，看到真正的“病”——就是他们不讲真话，还不让别人讲真话。这个病不治好，百病丛生，而且生生不息。,371,neutral
94,2020-01-26,https://weibo.cn/comment/hot/IrjwwDSge?rl=2,记者：您对带病的人跑到东北什么看法 东北人：我可以说东北话吗 记者：可以 妈了个巴子我不知道那些带病的人咋想的往东北跑，是不是来这找削，麻溜接受隔离治疗就完事了瞎几把跑一天天让人膈应，我一个茧蛹都不敢吃的柔弱东北人和那些吃野味的彪子一起遭罪我招谁惹谁了 记者 那普通话呢 东北 武汉加油,14135,angry
95,2020-01-26,https://weibo.cn/comment/hot/IrjwwDSge?rl=2,吃野味biss,4589,angry
96,2020-01-26,https://weibo.cn/comment/hot/IrjwwDSge?rl=2,偷吃野味，病床c位,3836,angry
97,2020-01-26,https://weibo.cn/comment/hot/IrjwwDSge?rl=2,吃吃吃卖卖卖，害人害已，一群瓜娃子,3382,angry
98,2020-01-26,https://weibo.cn/comment/hot/IrjwwDSge?rl=2,严查海鲜野味市场，否则后果不堪设想,2128,angry
99,2020-01-26,https://weibo.cn/comment/hot/IrjxuFutU?rl=2,等待疫情结束以后，我想知道这群湖北省的高级官员怎么处置？,14499,angry
100,2020-01-26,https://weibo.cn/comment/hot/IrjxuFutU?rl=2,不用看了全在废话，散了吧。,5494,suspicious
101,2020-01-26,https://weibo.cn/comment/hot/IrjxuFutU?rl=2,真的不作为！,3455,worry
102,2020-01-26,https://weibo.cn/comment/hot/IrjxuFutU?rl=2,12.8武汉就出现了第一例，12.31官方还在辟谣，1.20发文肺炎可防可控传染性不强不严重，武汉人民相信zf，相信官方，也没有觉得多大点事，很多人放假早就出去玩出去探亲了，真正算逃跑的就是封城前跑出去的30万人，封城还要发文，脑子有坑，一群狗官，害整个湖北省被全世界唾弃。tm我们才是受害者好吗？,2511,suspicious
103,2020-01-27,https://weibo.cn/comment/hot/IrjYP1p9E?rl=2,自责之后呢？,33427,neutral
104,2020-01-27,https://weibo.cn/comment/hot/IrjYP1p9E?rl=2,少说漂亮话，多干有效果的事。武汉加油(ง •̀_•́)ง,15847,hopeful
105,2020-01-27,https://weibo.cn/comment/hot/IrjYP1p9E?rl=2,这件事情必须好好反思！！吸取教训！！希望武汉早日度过难关！,8874,hopeful
106,2020-01-27,https://weibo.cn/comment/hot/IrjYP1p9E?rl=2,少一些指责和谩骂，当前形势最重要的是控制疫情发展，做好防护工作，希望大家都平平安安，健健康康的。,5754,hopeful
107,2020-01-27,https://weibo.cn/comment/hot/IrjYP1p9E?rl=2,比痛心自责更重要的是干实事！不能光内疚而不干实事！！好好反思一下，希望接下来可以做到问心无愧！,3289,sad
108,2020-01-27,https://weibo.cn/comment/hot/IrjYP1p9E?rl=2,追查到底！,2812,neutral
109,2020-01-27,https://weibo.cn/comment/hot/IrjYP1p9E?rl=2,只希望这次劫难不影响中国经济发展，不给有心的外国势力有机可乘，中国加油！武汉加油！,1969,hopeful
110,2020-01-27,https://weibo.cn/comment/hot/IrjYP1p9E?rl=2,大四学生表示，可能会迎来最困难的毕业季,1479,hopeful
111,2020-01-27,https://weibo.cn/comment/hot/IrjYP1p9E?rl=2,失责必惩，武汉加油,1488,hopeful
112,2020-01-27,https://weibo.cn/comment/hot/Irk7doolm?rl=2,顶他一下吧…肯说实话的省市领导毕竟不多了 上海隐瞒了多少人啊  数据少而已 藏在哪里窝病都不知道🤷♀️,64114,angry
113,2020-01-27,https://weibo.cn/comment/hot/Irk7doolm?rl=2,武汉是华中的交通枢纽，没封城前有500万人出城很正常啊,40902,shock
114,2020-01-27,https://weibo.cn/comment/hot/Irk7doolm?rl=2,受不了了，500万人离开武汉，不是500万武汉人离开武汉！我不是武汉人，我替武汉人抱不平行不行？大半夜的看的人真生气！,35000,angry
115,2020-01-27,https://weibo.cn/comment/hot/Irk7doolm?rl=2,我看下面的评论就好生气！那些网民凭什么说这个市长是好的，一直在一线就是好市长吗？一直在做事，但是做的事不正确或者决策与积极的方向背道而驰，那么再努力也是错的！那些外地的网友凭什么代表我们武汉居民理解市长？就这件大事上能力不足造成严重后果就要追责，秋后算账失职的一个都别放过！,21593,angry
116,2020-01-27,https://weibo.cn/comment/hot/Irk7doolm?rl=2,其实也没那么严重，我返乡途中就遇到了两个湖北人，不是武汉本地的，两口子是1月初就出省开始旅游的，他们出来的比较早了，大家要正确看待疫情～为武汉祈福！为湖北加油！天佑中华！💪🏻💪🏻💪🏻🙏🙏🙏,15683,hopeful
117,2020-01-27,https://weibo.cn/comment/hot/Irk7doolm?rl=2,500万人离开武汉，不是500万武汉人离开武汉！大半夜的看的人真生气！九省通衢的地方，人流量本身就大。没听到说的吗，实际武汉的人口990万，走了500万，还有900万在武汉，说明很多都是外地来武汉上学打工的啊，走的只是本来就是要会自己家的啊，别人不回去过年？在学校？学校也要关门，外地的住大街？,15149,angry
118,2020-01-27,https://weibo.cn/comment/hot/Irk7doolm?rl=2,我刚才特意百度查了下武汉人口，武汉户籍人口9083490，流动人口5103048，春运期间500多万人离开这座城市有问题吗,13836,shock
119,2020-01-27,https://weibo.cn/comment/hot/Irk7doolm?rl=2,这个事情，骂武汉人的挺搞笑的，如果是武汉人过年不一定离开武汉，只有在武汉上学上班的外地人才会在过年前赶回家，大家确实不知道自己有没有被感染，因为除了严重的病例，其他的根本和普通感冒没啥区别，所以纷纷回家过年，当然如果那些确实疑似感染患者，故意跑出去了，你们就谴责吧,7204,unsatisfied
120,2020-01-26,https://weibo.cn/comment/hot/Irhz3u0VQ?rl=2,唉 以前宅着无感现在真的躁得慌,5536,worry
121,2020-01-26,https://weibo.cn/comment/hot/Irhz3u0VQ?rl=2,看看浙江吧，温州附一医资源告急啊,4788,worry
122,2020-01-26,https://weibo.cn/comment/hot/Irhz3u0VQ?rl=2,重点   ：过年都关闭了，都呼吁不出门，然而初七就上班？就都可以出门了！什么玩意！赶紧延迟开学、上班才是必要的。这才是重点。,4429,angry
123,2020-01-26,https://weibo.cn/comment/hot/Irhz3u0VQ?rl=2,强烈建议春节放假延长，到元宵节,1551,worry
124,2020-01-26,https://weibo.cn/comment/hot/Irhz3u0VQ?rl=2,在疫情防御战中，我们要隔离的是病毒，而非人心。任何偏激行为都应被及时谴责和制止。,829,suspicious
125,2020-01-26,https://weibo.cn/comment/hot/Irhz3u0VQ?rl=2,推迟开学把,693,suspicious
126,2020-01-26,https://weibo.cn/comment/hot/Irhz3u0VQ?rl=2,请求强制延长假期至十五,529,worry
127,2020-01-26,https://weibo.cn/comment/hot/Irhz3u0VQ?rl=2,不是我们意识不强，而是我们这里口罩都没得卖，网上也早就卖断了，我们能咋办？,17,worry
128,2020-01-26,https://weibo.cn/comment/hot/IrfjO54eO?rl=2,看看浙江吧！我們拒絕空投,54656,angry
129,2020-01-26,https://weibo.cn/comment/hot/IrfjO54eO?rl=2,放过浙江吧求求你们了,41831,worry
130,2020-01-26,https://weibo.cn/comment/hot/IrfjO54eO?rl=2,看看浙江吧拒绝空投,36189,angry
131,2020-01-26,https://weibo.cn/comment/hot/IrfjO54eO?rl=2,浙江拒绝被空投！！,27658,angry
132,2020-01-26,https://weibo.cn/comment/hot/IrfjO54eO?rl=2,浙江自封！！,25662,worry
133,2020-01-26,https://weibo.cn/comment/hot/IrfjO54eO?rl=2,浙江人民拒绝空投！,23287,angry
134,2020-01-26,https://weibo.cn/comment/hot/IrfjO54eO?rl=2,浙江104全国第二了 为什么还要空投！！！,21868,angry
135,2020-01-26,https://weibo.cn/comment/hot/IrfjO54eO?rl=2,浙江实惨!浙江拒绝空投!,18082,angry
136,2020-01-26,https://weibo.cn/comment/hot/IrfjO54eO?rl=2,第二个原来是浙江…,14280,worry
137,2020-01-26,https://weibo.cn/comment/hot/Irf9xza8f?rl=2,小区楼下的武汉鸭脖，终于踏马承认自己的鸭脖不是武汉的了，是假的，是本地的！！,37627,excited
138,2020-01-26,https://weibo.cn/comment/hot/Irf9xza8f?rl=2,海南封岛‼️‼️海南请求封岛‼️‼️海南有多数本地长寿老人和候鸟‼️老老少少易感人群非常多‼️口罩跟不上（我都没有口罩）😷‼️小破岛医疗不行‼️有大部分人群还没有防患意识‼️请求封岛‼️请求封岛‼️,5827,neutral
139,2020-01-26,https://weibo.cn/comment/hot/Irf9xza8f?rl=2,建议推迟上班时间！我们可以不拿工资，在家办公也可以！！！太恐怖了！！！,3958,neutral
140,2020-01-26,https://weibo.cn/comment/hot/Irf9xza8f?rl=2,北电中戏做得对,2154,neutral
141,2020-01-26,https://weibo.cn/comment/hot/Irf9xza8f?rl=2,疫情发展到这一程度，希望大家将更多的视线放在广大小城镇和农村地区，这些区域目前相对于大城市尤其是省会城市来讲无论是医疗物资的投入上还是疫情防疫的宣传工作上都落后不少。除此之外，由于当地居民对疫情的不重视，许多居民出行连基本的防疫措施都没有做，如果病毒在这些群体爆发，后果不堪设想…,1271,worry
142,2020-01-26,https://weibo.cn/comment/hot/Irf9xza8f?rl=2,今年艺考的孩子们也辛苦了,1278,moved
143,2020-01-26,https://weibo.cn/comment/hot/Irf9xza8f?rl=2,高中马上就要开学了❗ 高中马上就要开学了❗ 高中马上就要开学了❗ 高中马上就要开学了❗ 高中马上就要开学了❗ 高中马上就要开学了❗ 高中马上就要开学了❗ 高中马上就要开学了❗ 高中马上就要开学了❗,932,suspicious
144,2020-01-26,https://weibo.cn/comment/hot/Irf9xza8f?rl=2,高三啊！！？！？！,769,neutral
145,2020-01-26,https://weibo.cn/comment/hot/IrfmVjorY?rl=2,【#汕头收回交通管制通告# 不会限制车辆船只人员物资进出】今日13点，汕头市新型冠状病毒感染的肺炎疫情防控指挥部再次发布通告称，全市营运的客车、公交、出租车、轮渡将进行消毒，消毒工作完成后继续正常运营。加强对流动人员的疫情监测和防控，但不会限制车辆、船只、人员、物资的进出。,1186,neutral
146,2020-01-26,https://weibo.cn/comment/hot/IrfmVjorY?rl=2,浙江封省❗️浙江封省❗️浙江封省❗️浙江封省❗️浙江封省❗️浙江封省❗️浙江封省❗️浙江封省❗️机场铁路停运❗️机场铁路停运❗️机场铁路停运❗️机场铁路停运❗️机场铁路停运❗️机场铁路停运❗️拒绝空投❌拒绝空投❌拒绝空投❌拒绝空投❌拒绝空投❌拒绝空投❌拒绝空投❌拒绝空投❌,4861,angry
147,2020-01-26,https://weibo.cn/comment/hot/IrfmVjorY?rl=2,汕头市是人口五百万以上的城市，人口密度很大，封城实属明智选择。,3933,worry
148,2020-01-26,https://weibo.cn/comment/hot/IrfmVjorY?rl=2,建议全国延迟开学时间❗️建议全国延迟开学时间❗️建议全国延迟开学时间❗️建议全国延迟开学时间❗️建议全国延迟开学时间❗️建议全国延迟开学时间❗️建议全国延迟开学时间❗️建议全国延迟开学时间❗️人命关天❗️❗️人命关天❗️❗️,3248,neutral
149,2020-01-26,https://weibo.cn/comment/hot/IrfCMoSb1?rl=2,浙江封省❗️浙江封省❗️浙江封省❗️浙江封省❗️浙江封省❗️浙江封省❗️浙江封省❗️浙江封省❗️机场铁路停运❗️机场铁路停运❗️机场铁路停运❗️机场铁路停运❗️机场铁路停运❗️机场铁路停运❗️拒绝空投❌拒绝空投❌拒绝空投❌拒绝空投❌拒绝空投❌拒绝空投❌拒绝空投❌拒绝空投❌,10199,angry
