2020-06-18,今年病毒算是根餐饮行业结仇了，内鬼抓不到，疫情防控就抓不到源头
2020-06-18,人数每天在跳动，我们担心没有用，相信政府的能力，自我防护很有用。
2020-06-18,不公布小区连街道也不说了吗？
2020-06-18,人数已经稳定了，且有下降趋势，控制措施到位！
2020-06-18,那个餐馆？？？？？吃饭的人都找到了吗？
2020-06-18,北京加油  光明在前方
2020-06-18,注意注意，今年这个坎儿啊！
2020-06-18,其实跟封城差不多了。加油
2020-06-18,直接封城好了！
2020-06-18,允许你出去，但是运输方式有限，其实相当于限流式半封城了……
2020-06-18,愿所有人都平安，注意好防护吧！
2020-06-18,北京加油啊！我们可以哪儿都不去，希望疫情早日结束！
2020-06-18,北京挺住
2020-06-18,这就是中国🇨🇳有幸活在中国感觉安逸，外面太乱了
2020-06-18,北京加油！
2020-06-18,北京加油，愿疫情早点结束
2020-06-18,北京加油！一定要注意防护啊！
2020-06-18,希望如此，但不盲目乐观
2020-06-18,他之前不还说不会调整全市相应级别吗，结果第二天就调整了，这专家是反面预言家吗
2020-06-18,专家，专门忽悠大家
2020-06-18,专家得对自己说的话负责  我相信钟老
2020-06-18,只有我一个人读了好几遍才明白吗？
2020-06-18,有武汉这个前车之鉴，大家都会重视起来得，比较好控制…
2020-06-18,615说没必要升级防控级别的好像也是这位专家 结果16晚就回调二级
2020-06-18,第一批感染者及密接同时都医学隔离 其实就算控制住了。要这样理解。接下来再有病例一部分是隔离中增加出来的确诊 或者漏掉的 流落民间的少数新发地接触者 或者前面病例的次密接  那就很少了
2020-06-18,现在说这话会不会早点？
2020-06-18,不求速度，只求万无一失，北京稳住！
2020-06-18,封个屁 总有zz动不动就想封城
2020-06-18,封一座城可真不是嘴上说说的事，牵涉面太广
2020-06-18,封不封的，北京人也不出去，出去干嘛呀？嚯嚯别人去？！真干不出来……除非紧急因公出差，那还得检测妥当咯
2020-06-18,在疫情面前谈“精准管控”就是在赌博
2020-06-18,那些说封城的人，请放心不封我们也不出去，说实话还真没感觉怎么着，该上班上班，两点一线，做好防护，不给别人添麻烦，还没武汉那时候来的紧张。
2020-06-18,我们吉林封城一个月，跳楼11个，上吊一个，还有三个跳江的。
2020-06-18,相信国家做的所有决定
2020-06-18,怎么可能随随便便封城……真不知道有些人怎么想的
2020-06-18,如果这时候，还是想着靠封城，这种最粗暴简单的方式解决几千万人口的城市，说明我们的防疫还没有进步
2020-06-18,这意思是不是北京没封城，就是严加管控了
2020-06-18,美国增加即使到300万，也不如中国增加一例来得更加重要和重视。在他们国家也许只是数字，而在我们这就是每一个人的生命健康。
2020-06-18,你拦不住 美国巴西这两个不防疫的总统啊，拖累全球
2020-06-18,我是看出来了，他增加即使到300万，也不如我北京增加一例更加重要和重视。在他们国家也许只是数字。在我们这是每一个人的生命健康。
2020-06-18,美国人自己也麻木了
2020-06-18,现在只关心北京疫情ke y
2020-06-18,中国以人为本 生命至上 有能力有决心控制住疫情这才是大国担当  🇨🇳
2020-06-18,国外咱们管不了，国内千万不要放松警惕，希望疫情早点过去🙏
2020-06-18,希望疫情快快过去 全球都能平安🙏🙏🙏🙏
2020-06-18,希望疫情赶快过吧国外的就可以回家了
2020-06-18,祈祷疫情尽快过去，愿世界人民安康🙏🙏🙏
2020-06-18,我是看出来了，他增加即使到300万，也不如我北京增加一例更加重要和重视。在他们国家也许只是数字。在我们这是每一个人的生命健康。
2020-06-18,现在谁还关心美国的疫情啊，他们爱咋咋地，我们只关心国内疫情哦
2020-06-18,很稳定的增长…
2020-06-18,2020已经过半了，增长率还是这么高，美国政府简直了……
2020-06-18,一心扑在津京冀
2020-06-18,希望疫情早日结束，一切快点好起来！
2020-06-18,中国以人为本 生命至上 有能力有决心控制住疫情这才是大国担当  还是中国好🇨🇳
2020-06-18,我在想我生长在一个什么样的神仙国家。 拥有全球最多的人，还是发展中国家。都需要吃喝玩乐解决温饱，虽然贫富差距依然很大，但是脱贫依然在行动。各种灾难都有在快速反应，武警解放军消防医生等等护航。这次疫情反应速度又这么快，抑制住了传播速度。 很骄傲～ 真心地～
2020-06-18,不关心老美疫情了，爱咋咋地，现在只关心我们国内
2020-06-18,假如世界没有美国🇺🇸。。。
2020-06-18,到是强制在家办公啊喂，每天地铁人山人海，有一个感染的话不就全玩完
2020-06-18,如果是冷链传播，专家学者也没预料到，那管理应该没有失职，这应该是管理盲点。
2020-06-18,北京加油
2020-06-18,严防死守，北京加油！！！辛苦所有一线人员🙏也希望大家通力配合，早点控制住，我们就能恢复如常
2020-06-18,没事少出门，出门带口罩🙏🙏🙏
2020-06-18,公司没人戴口罩，这几天班上的瑟瑟发抖
2020-06-18,不聚集，戴口罩，北京加油。
2020-06-18,可拉到吧，地铁公交挤死了
2020-06-18,管的太松，疫情中戏的人还是来海淀上下班
2020-06-18,北京加油 其他地区也不能放松警惕 希望这场战役早日结束
2020-06-18,毕业快乐，一帆风顺！
2020-06-18,毕业快乐，前程似锦
2020-06-18,华师妹纸好多
2020-06-18,毕业快乐呀
2020-06-18,天降大任于当代大学生们
2020-06-18,北京毕业生哭了
2020-06-18,我们毕业照片都没有
2020-06-18,没有与朋友同学当面话别我不觉得遗憾，因为想见的人以后还会再见。没有在校园拍毕业照我也不觉得遗憾，因为明年后年还可以回去补拍。没有参加现场的毕业典礼我仍不觉得遗憾，因为本科已经历过况且只要能拿到双证就好。但是一年一届的全校合照大圈圈没有了，我就觉得有点遗憾和可惜了
2020-06-18,【祝福毕业生！华中师范大学毕业典礼，一起见证！】今天，@华中师范大学 2020届毕业典礼暨学位授予仪式举行，让我们一起见证毕业生开启新征程↓↓#未来你好#，我们更高处见！ #青春不留遗憾# 
2020-06-18,只是学生代表参加了，大部分毕业生都还没返校。
2020-06-18,那些损留学生的，我想说一句：爱国≠民粹！承认人家的强大和先进，才是自己进步的前提！否则和满清的故步自封有什么区别！
2020-06-18,出国的留学生别当个nt就行了 ，一天天的除了骂大使馆，对真正害你们回不来的美国却不敢说半个字。
2020-06-18,一切支持国家的决定，请那些留学生不要唧唧歪歪，老是呱呱叫
2020-06-18,留学生此时内心焦急不安也情有可原，大家都是中华民族的莘莘学子，互相体谅吧。别用自己的狭隘的思想强加他人身上，留在国内和远走他国，都是人家自己的选择，不必恶言相对。
2020-06-18,留学对一部分人来说是很不容易，很煎熬的一段经历，总有人要克服万般险阻才能适应国外的生活。这里面需要的坚持，勇气，毅力是没体会过的人永远不能理解的东西和状态。当然也有富二代出国悠哉混日子的，但别一棒子打死所有努力的人。
2020-06-18,评论区像是留学生抢了这些人工作一样......国内校园招聘这么多，就业难不是自己实力问题吗？211.985世界名校毕业的人都是你的竞争对手怎么只针对留学生骂呢？普通老师医生的孩子也有很多出国的，家里卖套房子给孩子出国的也有，自己又穷又懒还好意思是说是因为国家贫富差距大？流浪汉都比你努力
2020-06-18,国际形势的影响却是长远的。
2020-06-18,好大学招老师基本都要留学背景，难道好大学是傻的吗？ 我们大学深知和英美比还有多少差距。
2020-06-18,求求上面的某几位，看看人力资源社会保障部和国务院官网再说话好吗？国内毕业生的招聘会几乎每周都有新闻，比留学生的招聘会次数只多不少。啥都不知道看见留学生三个字上来就喷？
2020-06-18,前天海淀确诊新增3例，请问是哪个小区的公布了吗？传染病信息公开的重要性不必多说了吧，最起码确诊病例居住的小区要及时公开吧。
2020-06-18,强制居家办公吧
2020-06-18,谁来统计下失业人口？？？？
2020-06-18,也不下调到岗率
2020-06-18,求问还得去上班的咋整呢
2020-06-18,强制线上办公吧，求求了
2020-06-18,居家吧 不乐意居家的自己申请上班 
2020-06-18,中风险为什么不能上班？自己懒惰不想上班就瞎闹
2020-06-18,能先把和平里，北新桥确诊病例详情说明白了吗
2020-06-18,那你倒是公布行动轨迹啊！昨天的也不公布，谁知道自己是不是密切接触者啊
2020-06-18,不能再扩散了……
2020-06-18,能不能强制居家办公 公司很多人不戴口罩
2020-06-18,少些官话和形容词，介绍一下确诊病例轨迹，以便自我筛查。
2020-06-18,北京挺住，今天我们都是北京人。
2020-06-18,请停止进口海鲜类
2020-06-18,菜场卖肉的大叔大婶，根本不当回事儿。要么不戴口罩，要么带了口罩露出口鼻。你还想叫他们坚持洗手？得了吧，大脸盆里装一盘子水能洗一上午所有冻肉或者鱼。…
2020-06-18,我有个疑问，我看到咽拭子检测的现场，大家排队，排队人多我到不是特别在意。我的疑问是，前面一个咽拭子检测完后，很多都会干呕或者咳嗽，然后下一个人过来，就在刚才那个干呕咳嗽的地方张开嘴做咽拭子检测，这样的检测方式，如何确保不会出现感染？或者如何确保检测的准确性？
2020-06-18,少点套话和官话，唠点干的不好吗？像昨天发言人李奕，实实在在解答问题，确诊患者的轨迹公布一下会怎样，老百姓心里有数不好嘛，天天弄的人心惶惶的。
2020-06-18,为什么要在风口浪尖进国外的鱼肉，不解，海关检疫咋做的。
2020-06-18,作为一个北京人。落实情况我真的不想说什么了，年轻人送外卖的查贼死，老头老太太口罩也不带随便进，小区里有几个卖菜的因为便宜天天都有外面的进来买，幸亏小区里的小学和中学停课了，要不挺担心那些孩子的，啥都不想说了。
2020-06-18,看证看码的有啥用，病毒看你拿着出入证和健康宝，就不传染了？地铁公交人挤人，哪儿的都有，看证有什么用？
2020-06-18,北京外还有几个中高风险地区啊，最近也没人敢去北京吧
2020-06-18,忍一忍吧北京的朋友！
2020-06-18,小区的人也不能出去
2020-06-18,快递外卖不能进这个真的是不过脑子
2020-06-18,我住的地方低风险，上班的地方中风险
2020-06-18,加强防护
2020-06-18,严防严控，加油！
2020-06-18,阻断传播是关键
2020-06-18,北京加油啊！守住
2020-06-18,自觉一点都不出京了吧
2020-06-18,炸酱面加油
2020-06-18,怎么确定是中风险乡镇人员
2020-06-18,北京加油
2020-06-18,河北的，希望北京快点好起来，希望河北天津尽快结束🙏🙏
2020-06-18,加油
2020-06-18,炸酱面加油
2020-06-18,北京加油 炸酱面加油 🙏
2020-06-17,希望和新发地有关系，不希望有新的源头了
2020-06-17,冷冻海鲜绝对带病毒，破案了，应该暂停国外海鲜和冷冻肉类进口
2020-06-17,天津体育学院运动与文化艺术学院有同学上周末住过康莱德，现在学校什么措施都没有做，依然正常开课，并且学校虽然表面上封闭学校，自愿返校，实际上以留级为由威胁同学必须返校，并且校内的天艺宾馆依然对社会人士开放。全部在做掩耳盗铃的事，不把学生安危放在眼里
2020-06-17,看来地铁测温都是摆设，看病当天坐了两次地铁也没测出来。去了三个医院都没留住，然后又去拉面馆，那里面吃饭肯定都不戴口罩了。。。
2020-06-17,这样下去这么真的是没完没了， 找出传染源真的很重要。
2020-06-17,人进不来就把毒投到物品上，希望好好查查...白皮猪不是好东西
2020-06-17,这个总医院发热门诊管理有问题  明明发热了还放人了
2020-06-17,查查菜市场 是不是大城市菜市场都有风险我靠
2020-06-17,今天我看还有人想给“冷冻海鲜”洗白！我想说，在新发地和天津这里的很多证据也指向污染的“冷冻海鲜”传播病毒的可能。发生“冷冻海鲜”在国外被病毒污染的几率其实不高，但一旦被污染就有可能输入我国。所以有些人不要拿在他们检测的海鲜里没有检测到病毒为“冷冻海鲜”洗白！
2020-06-17,我们的优势就是制度，再就是人民至上的原则
2020-06-17,希望多关注医护人员的健康，别总透支他们
2020-06-17,北京加油
2020-06-17,需要协助检测的志愿者的话我愿意🙋生物博士在读会基本实验操作🙋
2020-06-17,各位专家们辛苦了，相信北京可以的！
2020-06-17,北京能查出来的话，建议全国的进口三文鱼都查查吧，毕竟那些不会只往北京运
2020-06-17,高效，及时，行动迅速🙏相信北京，很快控制住！加油
2020-06-17,我是湖北人，我为北京加油！
2020-06-17,加油
2020-06-17,别整天空喊什么炸酱面、烤鸭加油了，我作为一个北京人并不觉得这个有多么幽默和鼓励，说点有意义的吧，没的说可以不说话。
2020-06-17,北京往返机票能不能免费退啊？国航90%的退票费伤不起啊～
2020-06-17,关注下高风险区域的企业吧 每天从低风险到高风险区域去上班 害怕啊  居家办公不可以么
2020-06-17,关注下错峰上下班还有取消限号吧
2020-06-17,建议北京二级响应期间取消限号
2020-06-17,国之大疫，人人关心
2020-06-17,北京疫情引发恐
2020-06-17,今天不通报具体名单了吗
2020-06-17,什么也不说？？？小区呢？？？活动范围呢？？？
2020-06-17,辛苦所有检疫人员🙏🙏天气太热，烦请给他们好些的工作环境，拜托了🙏
2020-06-17,中国速度
2020-06-17,可以采用临时的板房，安装空调，穿防护服在外面简直没法待，很容易出痱子！将心比心，医护人员太辛苦了～
2020-06-17,水滴筹那个是骗子，别给忽悠了，顶我上去
2020-06-17,大家不要被骗子骗了！热评有一个走投无路的父亲。大家快点举报他。他已经把所有的评论都删了。因为我评论了一句，也把我拉黑了。而且需要求助的为什么不是正规的水滴筹平台的链接，而是一个收款码呢！
2020-06-17,希望给一线医护人员多点保障~
2020-06-17,身边的朋友陆续被通知去做检测，甚至仅仅是曾经开车路过，大数据都筛查出来了！但是没有人有怨言，大热天的，检测人员，基层社区组织人员甚至彻夜工作，都是为了可以在最短的时间内检测更多的样本，
2020-06-17,评论中出现了一个骗子，叫走投无路的父亲，大家注意啦
2020-06-17,中国速度
2020-06-17,啊啊啊能不能暂时禁止北京那些民宿什么的啊！我在北京，我爸和我姑们非得拉着一大家人几十口人周末去密云住民宿吃农家饭，我说危险，他们还不信。我真的服了，长辈们根本劝不动，劝几句就说我是嫌弃自家人，我都要疯了🙏
2020-06-17,效率真的高
2020-06-17,辛苦医护人员，也感谢群众配合
2020-06-17,辛苦啦
2020-06-17,说句实话，个人觉得北京这次的响应很及时，上级严阵处理对待，大家也有了应对经验，相信一定可以平安度过这次小爆发阶段，加油北京❤️
2020-06-17,效率很高
2020-06-17,万众一心 众志成城
2020-06-17,辛苦医护人员，也感谢群众配合，北京加油！
2020-06-17,我家附近市场全测了一遍
2020-06-17,共渡难关！
2020-06-17,好多人还意识不到问题的严重性，小区里大爷大妈带着小孩遛弯，口罩挂在下巴上，孩子干脆就没有口罩
2020-06-17,关注一下6月20号河北专接本考试，全国各个省市的十万考生，来河北省各个省市（包括保定）参加河北专接本考试
2020-06-17,希望北京居民都好好的
2020-06-17,还在上升足以说明问题，已经形成了多个传染链了，问题比黑龙江复杂多了（黑龙江可是只有一条传染链），所以大家重视起来吧，尤其是各位叔叔阿姨大爷大妈们啊，不要再嘲笑晚辈儿们怕死了好吗？怕死也是怕你们死啊，我们毕竟比你们年轻、抵抗力比你们强些好吗？
2020-06-17,哦吼，所以河北20号那事儿……
2020-06-17,我在北京，我建议北京封城，阻断人员来往，真的，说不定这病已经带出去了…
2020-06-17,终究会清零
2020-06-17,所以 河北专接本20号如期举行？中转北京让健康码变黄变红就不让它绿
2020-06-17,关注河北20号专接本考试 10万人京津冀人口流动！教育厅不作为 拿10万考生的命来赌！
2020-06-17,还在扭扭捏捏呢，这样不好
2020-06-17,北京加油  稳住
2020-06-17,簋街沦陷了？？？
2020-06-17,北京一定能稳住 加油
2020-06-17,关注一下河北专接本
2020-06-17,[加油][加油][加油]挺住北京[加油][加油][加油][加油]
2020-06-17,东城区今天新增的几个病例具体在哪个街道？
2020-06-17,之前北京管的严，不让疫情严重地区的过来，这个不乐意那个不乐意的，后来政策放松了，褶子了
2020-06-17,为医护工作者打电话～的确辛苦了～注意防暑
2020-06-17,北京加油！
2020-06-17,关注河北20号专接本考试 10万人京津冀人口流动！教育厅不作为 拿10万考生的命来赌！
2020-06-17,严查严控！！北京加油！！！团结一致！！我们可以！！！
2020-06-17,现在谁还敢笑话我中华无人，中国人民NB
2020-06-17,北京加油
2020-06-17,北京加油💪
2020-06-17,北京加油，共抗疫情[加油][加油][加油]
2020-06-17,阳性人数？确诊人数？无症状人数？谢谢，这才是最关键信息吧！
2020-06-17,北京必胜
2020-06-17,寒假连暑假，考试也下架
2020-06-17,麻烦关注一下河北专接本考生，河北专接本20号举行没有推迟，在北京的考生不允许出京，现在预约不上核算检测，考不了试怎么办呢
2020-06-17,北京高三同学们加油啊[拳頭]高考加油啊
2020-06-17,真的太想回学校了，在家真的学不进去
2020-06-17,十九大#注销学生贷# 骗局，请求国家成立专案组调查注销学生贷被骗一案，我们不是因为虚荣心被骗，而是被骗子利用善心在不知情的情况下借贷！钱我们一分钱没有花！以收回额度为由被骗转账，受害群里已有几百人被同一团伙骗，金额上达几千万，请国家彻查@人民网 @公安部刑侦局@中国警察网@央视新闻
2020-06-17,学子们加油！！！首都加油！！！
2020-06-17,高校毕业生离校工作，都线上办理，远程服务？宿舍里的私人物品怎么处理呢？
2020-06-17,十九大#注销学生贷# 骗局，请求国家成立专案组调查注销学生贷被骗一案，我们不是因为虚荣心被骗，而是被骗子利用善心在不知情的情况下借贷！钱我们一分钱没有花！以收回额度为由被骗转账，受害群里已有几百人被同一团伙骗，金额上达几千万，请国家彻查@人民网 @公安部刑侦局@中国警察网@央视新闻
2020-06-17,@只取一瓢足已: #注销学生贷# 骗局，请求国家成立专案组调查注销学生贷被骗一案，我们不是因为虚荣心被骗，而是被骗子利用善心在不知情的情况下借贷！钱我们一分钱没有花！以收回额度为由被骗转账，金额上达几千万，每天都有好多人进群，请国家彻查@人民网 @公安部刑侦局@中国警察网@央视新闻
2020-06-16,关注河北20号专接本考试 10万人京津冀人口流动！教育厅不作为 拿10万考生的命来赌！
2020-06-16,🙏千万注意安全，照顾好自己和家人
2020-06-16,[加油][加油][加油][加油]加油北京，河北会好的[加油][加油][加油]
2020-06-16,高校的车票机票退票政策请跟上！
2020-06-16,上个礼拜天刚从北京回来的要紧么？
2020-06-16,天佑中华，北京加油[加油][加油][加油][加油][加油]
2020-06-16,廊坊燕郊等临近北京地区，上班在京，晚上回河北廊坊燕郊等地休息的情况，需不需要按离京做7天内核酸呀？
2020-06-16,大半夜整这出绝对没有简单！！重视！！
2020-06-16,通过这次疫情，应该明白一个最基本的道理，这个社会并没有，要求我们一定要回报，它只是希望我们每一个人，在力所能及的范围之内，是否有一颗愿意去帮助别人的心，做一些自己力所能及的事情，帮助周围需要帮助的人，我觉得这个是现在最重要的，行动起来吧！所有的一线工作者你们辛苦了！北京加油！
2020-06-16,自觉严格遵守，保护自己保护他人！
2020-06-16,？？还有？
2020-06-16,记着不提问了？还是记着都走了。。。。。。
2020-06-16,能不能给医护人员提供好一点的作业环境？
2020-06-16,希望社会和各媒体 关注一下河北专接本考试！在紧要关头下！依然要10万考生6.20号奔赴考场！ 在北京中转的很多 北京本地学生也很多 基本酒店不收北京学生 10万人口流动 聚集 还有家长跟随 
2020-06-16,反场了这是
2020-06-16,这个点了，还开发布会，都辛苦了
2020-06-16,具体病例在哪个小区，怎么去的医院，途经场所能不能通报的详细一点啊？好多病例都是饭店的，也没说饭店名字，之前还说小区，现在直接说街道了，中风险地区的人真的很慌
2020-06-16,#79岁老人遇车祸遭埋尸#我戎装保家卫国!我的父亲19年10月8号，河南光山泼河镇父亲18点12分遇交通事故离奇失踪，19点42分出现在相反方向约3公里的天网下，后又离奇失踪。家人20天后在距离约3公里的布满荆棘山丘里搜到被掩埋的尸体。截止20年6月16号，因案情疑点重重，老人还躺在县局解剖室…
2020-06-16,希望社会和各媒体 关注一下河北专接本考试！在紧要关头下！依然要10万考生6.20号奔赴考场！ 在北京中转的很多 北京本地学生也很多 基本酒店不收北京学生 10万人口流动 聚集 还有家长跟随 
2020-06-16,希望社会和各媒体 关注一下河北专接本考试！在紧要关头下！依然要10万考生6.20号奔赴考场！ 
2020-06-17,这什么尴尬的文案...能不能整点新词
2020-06-17,别拿这个搞笑了，网络用语一大部分都是很恶劣低俗的。堂堂的中央宣传机构。又不是什么庆典。人命关天的事，拿炸酱面说俏皮话。既不严肃，也水平低下。得个病有什么好加油的？你母亲不行了，你在床边一边哭，一边炸酱面加油？有病吧？！？？！说的出来吗？宣传机构的作用是带领，不是讨好和妥协。
2020-06-17,官媒啊你 别炸酱面了 严肃点行吧
2020-06-17,加油北京，加油China
2020-06-17,不是，为什么要拟人
2020-06-17,炸酱面加油！！！
2020-06-17,官媒也整这么虚头巴脑的吗？这不是小事，这是危难。以为多感动天地，实则只是把低龄化的说哭而已。该严肃就严肃好吗？因为文案说了这么多次，还不改？
2020-06-17,炸酱面加油
2020-06-17,那你倒是给在前线的医护人员好的环境啊 ，大热天没有遮阳伞晚上席地而睡的新闻你觉得很光荣？
2020-06-17,加油帝都，加油中国！
2020-06-17,现在谁还关心美国的疫情啊，他们爱咋咋地，我们只关心国内疫情了
2020-06-17,这次疫情让世界知道了中国政府是全世界最靠谱政府 。希望全球疫情早日结束 都平安🙏
2020-06-17,一个数字代表一个生命。🙏希望疫情早一点结束吧。
2020-06-17,对美国的数字已经无感了，我只希望北京挺住[加油]
2020-06-17,现在我们只关心北京的疫情了，美国人的并不想看到
2020-06-17,人命似乎变成一个数字一样，麻木的增长，没有丝毫感情的样子。
2020-06-17,北京加油
2020-06-17,一个个数字，一条条生命，生命不是数字来代替的，已经在这个病毒中失去多少幸福美好的家庭了。涉及到这么多家庭，愿安好
2020-06-17,其实美国的人民也挺可怜的
2020-06-17,愿平安，除了这个不知道说啥了
2020-06-17,稳住，炸酱面！
2020-06-17,稳住，炸酱面！#加油北京# 
2020-06-17,北京的防控还是稳准狠的，相信疫情一定能控制住的
2020-06-17,请善待医务人员 不然没有被感染之前已经中暑了 热射病的死亡率比新冠高多了
2020-06-17,请大家关注一下河北考生吧
2020-06-17,河北千万也要稳住啊……
2020-06-17,有点疫情初期那个扭扭捏捏的味道了，怎么才能让小区大爷大妈重新戴口罩呢？每天一大早几个人扎堆不戴口罩就开始闲聊了
2020-06-17,北京几乎都是第三产业，互联网技术发达，应该尽快推进居家办公，减少流动才是治本的办法
2020-06-17,到底是谁投毒
2020-06-17,稳住，炸酱面！#加油北京# 
2020-06-17,看来这就是二级响应的原因了…
2020-06-17,最关键就是近两周到三周，之后病例下降就说明控制住了。北京加油！
2020-06-17,还好吧，不多啊，比较平稳呀，昨天深夜的发布会我以为今天公布确诊要过百呢
2020-06-17,多不怕，怕漏，加油北京。
2020-06-17,儿子在校被霸凌遍体鳞伤，身心受伤  。学校不管，当地部门不管，没有赔偿 没有说法 求助博主帮忙讨个公道
2020-06-17,关注河北20号专接本考试 10万人京津冀人口流动！教育厅不作为 拿10万考生的命来赌！
2020-06-17,看看河北专接本考生情况吧
2020-06-17,关注一下河北专接本考生情况吧，10万人的流动
2020-06-17,河北专接本还有三天考试
2020-06-17,提高一线人员的后勤保障吧 别让他们累坏了
2020-06-17,关注河北20号专接本考试 10万人京津冀人口流动！
2020-06-17,国航机票还不能免费退呀
2020-06-17,天佑中华，北京加油，一起点赞加油[加油]
2020-06-17,北京发布信息的时候可以把确诊病例居住的小区公布出来吗，现在都是只公布街道，有的大点的街道好几十个小区呢
2020-06-17,赶紧通知ab班办公吧！南城人每天上班像跑毒
2020-06-17,北京什么时候强烈建议企业错峰，轮岗，在家办公啊，天天坐地铁，人挤人的，好害怕啊
2020-06-17,河北专接本继续吧，给那些外来的安排一下，不要再拖延了，撑不住了
2020-06-17,北京加油
2020-06-17,麻烦大家关注一下河北专接本考试的考试吧，20号就考试了，外省的马上就要出发了
2020-06-17,在调整考生会心态崩掉。
2020-06-17,全国一盘棋，延期的可能性不大。
2020-06-17,好短的新闻
2020-06-17,再调整和明年高三一起考吧
